Thaps_25299	Throt13028	29.00	100	64	1	550	649	341	619	4e-06	51.2
Thaps_25299	Throt8456	42.11	57	33	0	554	610	434	604	5e-06	51.2
Thaps_25299	Throt1289	47.54	61	31	1	569	628	530	712	3e-04	45.1
Thaps_260835	Throt4812	78.54	261	55	1	1	260	1232	2014	8e-139	 439
Thaps_260835	Throt20293	95.65	23	1	0	65	87	4	72	1e-10	53.5
Thaps_260835	Throt20293	65.22	23	7	1	83	104	194	262	1e-10	33.5
Thaps_39592	Throt9776	76.00	475	112	2	2	475	2255	3676	0.0	 665
Thaps_39592	Throt4558	51.66	482	212	4	7	477	478	1893	4e-145	 439
Thaps_39592	Throt9387	44.88	488	254	5	1	484	389	1819	1e-105	 333
Thaps_39592	Throt3872	51.43	385	170	3	102	477	3	1133	9e-101	 313
Thaps_39592	Throt4559	53.51	228	98	2	6	233	536	1195	4e-65	 219
Thaps_39592	Throt3871	53.55	211	90	2	6	216	187	795	9e-49	 172
Thaps_39592	Throt3873	43.79	169	86	1	322	481	1	507	1e-25	 107
Thaps_39592	Throt9388	50.35	141	68	1	310	448	2	424	2e-23	 100
Thaps_264305	Skcos9001	70.13	318	88	2	1	318	662	1594	3e-147	 439
Thaps_264305	Skcos18801	68.55	318	84	3	1	318	562	1467	9e-142	 424
Thaps_264305	Skcos9292	25.25	301	210	4	2	301	217	1077	2e-13	70.9
Thaps_264305	Skcos9292	29.94	157	102	2	1	157	682	1128	7e-07	51.2
Thaps_24250	Skcos20719	79.65	693	129	4	19	701	2264	192	0.0	1064
Thaps_269274	Skcos1268	80.13	473	93	1	3	474	132	1550	0.0	 702
Thaps_269274	Skcos12040	75.62	480	111	2	1	474	142	1581	0.0	 653
Thaps_269274	Skcos20575	78.73	315	62	1	18	327	947	3	4e-152	 451
Thaps_269274	Skcos1359	49.79	476	222	2	14	472	1389	2816	4e-133	 413
Thaps_269274	Skcos18919	50.12	421	184	2	13	425	1414	2622	9e-114	 360
Thaps_23417	Skcos9292	59.34	332	129	1	47	378	157	1134	4e-113	 340
Thaps_23417	Skcos9001	25.50	302	215	3	72	365	662	1561	3e-20	93.6
Thaps_23417	Skcos18801	25.17	302	207	4	72	365	562	1434	9e-19	89.0
Thaps_25299	Skcos7824	82.80	913	148	5	1	909	2015	4738	0.0	1581
Thaps_25299	Skcos13481	84.08	710	109	2	203	909	707	2833	0.0	1253
Thaps_25299	Skcos13481	79.48	229	42	3	1	228	42	716	9e-113	 373
Thaps_25299	Skcos11227	43.48	299	148	10	630	909	969	79	6e-56	 199
Thaps_25299	Skcos1605	30.65	248	141	8	267	485	136	873	9e-22	99.0
Thaps_25299	Skcos7144	31.68	262	141	10	671	909	231	971	2e-20	95.5
Thaps_25299	Skcos4838	27.42	248	143	8	658	882	867	166	5e-12	69.7
Thaps_25299	Skcos11624	45.00	80	42	2	551	630	213	446	1e-11	68.9
Thaps_25299	Skcos18341	41.00	100	48	3	549	641	459	172	6e-11	63.9
Thaps_25299	Skcos506	41.67	72	39	2	556	625	413	625	3e-09	59.7
Thaps_25299	Skcos5951	46.30	54	29	0	556	609	274	435	2e-08	59.3
Thaps_25299	Skcos21596	42.86	56	32	0	554	609	177	10	5e-08	58.2
Thaps_25299	Skcos2258	46.67	60	26	1	552	605	614	435	3e-07	53.1
Thaps_25299	Skcos25735	38.60	57	35	0	554	610	589	419	7e-06	49.3
Thaps_25299	Skcos15607	31.03	87	59	1	554	639	1269	1009	2e-05	49.3
Thaps_25299	Skcos14683	30.34	89	61	1	552	639	1277	1011	4e-05	48.1
Thaps_25299	Skcos19869	38.60	57	35	0	554	610	202	372	6e-05	45.1
Thaps_25299	Skcos11711	43.48	46	24	1	551	594	295	158	0.002	42.0
Thaps_39592	Skcos1359	74.43	481	122	1	1	480	1371	2813	0.0	 672
Thaps_39592	Skcos18919	75.47	428	87	1	1	428	1399	2628	0.0	 592
Thaps_39592	Skcos1268	51.98	479	214	2	7	477	165	1577	1e-145	 434
Thaps_39592	Skcos12040	49.07	485	226	4	6	477	178	1608	1e-129	 395
Thaps_39592	Skcos20575	50.93	322	145	3	10	326	950	9	8e-88	 285
